fips,Communication,Economy,Education,Food and Water,Government,Healthcare Delivery and Public Health Services,Housing,Nurturing and Care,Population Well being,Transportation,Engineered Systems,Natural Systems,Preparedness,Deprivation,Inequality,Vulnerability,Social Cohesion
36111,0.807125398,0.548442406,0.492989455,0.481861016,0.398074682,0.590433738,0.406019268,0.236606893,0.6198628,0.586162041,0.442414086,0.331372755,0.796763419,0.581481413,0.500449998,0.529476137,0.484823377
36113,0.807125398,0.617338382,0.499493227,0.573001845,0.46163812,0.659897923,0.571280027,0.390894328,0.639303804,0.52256411,0.434207677,0.408591759,0.572051729,0.560923655,0.556231912,0.547280997,0.49511724
36115,0.641530679,0.421226013,0.530062265,0.423387277,0.376302534,0.558926851,0.449060673,0.398730548,0.537982969,0.506414589,0.413283673,0.402112693,0.537432386,0.510534103,0.659988317,0.501321513,0.488297905
36117,0.641530679,0.458596461,0.557787137,0.449494328,0.441785336,0.53811888,0.465114788,0.230660044,0.55682109,0.506414589,0.437526239,0.460494788,0.537432386,0.557013998,0.685736961,0.52679944,0.46680496
36119,0.807125398,0.710221996,0.541354015,0.732536481,0.440671639,0.683308849,0.329397042,0.398544292,0.709365275,0.597904712,0.48457985,0.248115419,0.712913036,0.605009113,0.125703028,0.558996563,0.565209961
36121,0.641530679,0.465849804,0.578048282,0.451931278,0.372886522,0.568233064,0.462393397,0.253743304,0.575633107,0.57802131,0.395253534,0.467229104,0.652928825,0.524021292,0.677115965,0.497174381,0.494855239
36123,0.641530679,0.44733827,0.571115366,0.450856232,0.413529794,0.594020651,0.467056817,0.576011466,0.603572153,0.696133226,0.396709805,0.445320119,0.588834438,0.501769038,0.404613544,0.498663053,0.441313939
37001,0.476390088,0.491355239,0.413874783,0.500328678,0.368162016,0.529478349,0.486313433,0.393808498,0.478937102,0.400800595,0.45449088,0.402861331,0.554925679,0.485401439,0.480906115,0.538606993,0.523970475
37003,0.476390088,0.413813836,0.45684298,0.425472736,0.237880736,0.451542114,0.444565532,0.28059987,0.450731112,0.418386877,0.474340203,0.444745363,0.443379043,0.472915899,0.4385807,0.478636285,0.586094175
37005,0.476390088,0.478317387,0.554369047,0.446372851,0.506393709,0.504500529,0.585632357,0.523712871,0.429576708,0.321776077,0.50996454,0.461140205,0.443379043,0.400795079,0.327550173,0.493839177,0.61883
37007,0.476390088,0.345294118,0.417879732,0.437984701,0.492867018,0.537391688,0.459944349,0.487372235,0.340480851,0.35990643,0.453627162,0.38348616,0.482462274,0.359889632,0.453866792,0.420638188,0.522418397
37009,0.476390088,0.421586468,0.495895188,0.361937655,0.519642688,0.526788,0.543721297,0.345827836,0.449838732,0.22760263,0.488302336,0.465410893,0.537432386,0.417182125,0.434777607,0.517516951,0.603435015
37011,0.476390088,0.499707863,0.590067847,0.460896658,0.480574037,0.436228134,0.59308461,0.43264936,0.458903789,0.517305213,0.480816549,0.467144293,0.519544993,0.464121908,0.145329567,0.454562887,0.564686976
37013,0.476390088,0.509730296,0.415910812,0.474865907,0.560136331,0.552443029,0.484181114,0.454742425,0.411661734,0.418386877,0.457574485,0.231149516,0.605295189,0.413887802,0.374902261,0.486208894,0.501970251
37015,0.476390088,0.331573125,0.40869137,0.43997307,0.579419106,0.505041765,0.443331397,0.532689681,0.355877339,0.517305213,0.465679343,0.270022609,0.572051729,0.342749029,0.313204095,0.415374522,0.543979508
37017,0.476390088,0.356331404,0.459397415,0.398183818,0.512766772,0.418600605,0.487179532,0.514104701,0.309093455,0.434551017,0.46984347,0.312907982,0.554925679,0.385630246,0.313204095,0.45761186,0.580221627
37019,0.641530679,0.497757339,0.477839055,0.47583156,0.503523674,0.548307691,0.581625617,0.394787243,0.514712593,0.409789573,0.446266495,0.261195532,0.621453202,0.440246043,0.469272339,0.523713928,0.483207762
37021,0.641530679,0.575192536,0.458458509,0.537035606,0.475771725,0.61997982,0.502038926,0.46782028,0.537302419,0.494978523,0.540342303,0.465101276,0.482462274,0.525201785,0.397143852,0.522358398,0.58668567
37023,0.476390088,0.402910164,0.506450073,0.484651008,0.332319336,0.53542352,0.491349353,0.494499341,0.392999238,0.391375847,0.477598458,0.453028485,0.537432386,0.414313375,0.484799377,0.454347521,0.552091155
37025,0.641530679,0.522747586,0.501508307,0.539079779,0.319105179,0.569260048,0.422272789,0.328364929,0.493581137,0.290581086,0.535446399,0.41161357,0.443379043,0.548588292,0.492609107,0.566837561,0.512158069
37027,0.476390088,0.401201186,0.492836584,0.482541837,0.390961478,0.474694594,0.515065858,0.401774328,0.391696964,0.381462905,0.511254717,0.454455436,0.537432386,0.447374838,0.4385807,0.50488251,0.479114922
37029,0.476390088,0.402231518,0.491948777,0.451016431,0.536217702,0.500746053,0.38453567,,0.490746156,0,0.538617848,0.229588149,0.501233137,0.544658779,0.774134258,0.619294308,0.429593154
37031,0.807125398,0.561773349,0.522008044,0.524576566,0.538500245,0.525146906,0.615624027,0.525030587,0.493858615,0.476649289,0.440527266,0.210735872,0.572051729,0.523757547,0.488700364,0.502420046,0.541386432
37033,0.476390088,0.270680255,0.446219309,0.20947363,0.436906115,0.453135018,0.442960417,0.511999808,0.404345928,0.442177772,0.397209368,0.407207164,0.537432386,0.358053211,0.540131458,0.442387639,0.480428983
37035,0.476390088,0.548499177,0.491682811,0.507515238,0.33999669,0.542264458,0.501805645,0.440003898,0.442360134,0.348090908,0.537681015,0.437392294,0.519544993,0.50117343,0.453866792,0.544422,0.503239073
37037,0.476390088,0.511735562,0.485497804,0.463566732,0.262484502,0.574234781,0.448495594,0.314133927,0.570131995,0.494978523,0.494341076,0.390263842,0.443379043,0.519060272,0.389702224,0.539556699,0.548733218
37039,0.311858224,0.420155917,0.553500777,0.416633704,0.500181413,0.533725522,0.597699288,0.344592375,0.456797173,0.391375847,0.472400139,0.476932752,0.401895782,0.489963604,0.461554508,0.466933045,0.474485825
37041,0.476390088,0.468928577,0.460291238,0.502044244,0.543365202,0.523017011,0.456750738,0.469164581,0.479240547,0.50076869,0.460774814,0.240519407,0.537432386,0.425124529,0.327550173,0.46223311,0.630092351
37043,0.476390088,0.364342989,0.508496433,0.329871307,0.483781922,0.477452898,0.586100562,0.533655465,0.480215254,0.290581086,0.416000072,0.469731563,0.357455826,0.407639802,0.419638047,0.517089598,0.652758584
37045,0.476390088,0.453740741,0.444882178,0.507487864,0.468025168,0.491945957,0.471045206,0.413177509,0.38267714,0.391375847,0.507567385,0.437385554,0.482462274,0.407753046,0.465409643,0.514019246,0.516425648
37047,0.311858224,0.404844371,0.45213771,0.429268412,0.550571187,0.471358737,0.447744543,0.415750566,0.276764364,0.400800595,0.377193773,0.287336556,0.572051729,0.379978665,0.352907218,0.41545863,0.551306065
37049,0.476390088,0.498172591,0.491948777,0.487318256,0.655789783,0.580834627,0.468807695,0.402322694,0.521132892,0.547230626,0.56334766,0.245954033,0.621453202,0.492742447,0.442391133,0.480185225,0.534304712
37051,0.807125398,0.456058879,0.475607457,0.516979045,0.896693577,0.496137232,0.469578711,0.382572502,0.420700549,0.50076869,0.498781087,0.349505468,0.501233137,0.501659619,0.488700364,0.55863332,0.469741115
37053,0.807125398,0.511817907,0.50319797,0.567746823,0.491195381,0.465217019,0.415655974,0.376137151,0.512331234,0.391375847,0.544291949,0.215432353,0.519544993,0.559427107,0.626180371,0.576944304,0.499384394
37055,0.807125398,0.725702411,0.577525389,0.618333636,0.394509328,0.49078574,0.543467349,0.30020433,0.54908719,0.494978523,0.600697076,0.226088723,0.588834438,0.559776428,0.552194356,0.584175164,0.510822168
37057,0.476390088,0.425909068,0.445223181,0.518204774,0.27185477,0.441522282,0.489386219,0.405678698,0.439127207,0.306918414,0.534573268,0.42083999,0.588834438,0.480523987,0.528142447,0.518117234,0.405304918
37059,0.641530679,0.483409056,0.467860322,0.456289346,0.40192143,0.495266074,0.473205692,0.40311472,0.530189911,0.418386877,0.547110554,0.427499356,0.482462274,0.527647455,0.500449998,0.52576016,0.497749261
37061,0.311858224,0.351231748,0.458458509,0.46400209,0.437217404,0.427151222,0.40376777,0.514578953,0.419564071,0.5119243,0.417869904,0.307168717,0.519544993,0.421838748,0.457706901,0.487879565,0.50792138
37063,0.641530679,0.552567987,0.43913514,0.571315213,0.713207411,0.658238922,0.534797182,0.40347141,0.521927699,0.52256411,0.662926416,0.379695269,0.537432386,0.519429864,0.397143852,0.619657916,0.610861784
37065,0.807125398,0.337119772,0.404135798,0.452237441,0.509798261,0.498415222,0.450956973,0.338388009,0.351434339,0.42662998,0.420581625,0.317214878,0.572051729,0.341558217,0.415871208,0.454454766,0.510960793
37067,0.641530679,0.553600988,0.487130279,0.546114727,0.463674853,0.606436836,0.513785431,0.471583861,0.527956534,0.409789573,0.574274024,0.433093831,0.537432386,0.514279319,0.349264935,0.57312131,0.542077727
37069,0.476390088,0.383133676,0.442807504,0.406926222,0.374722984,0.464677797,0.397017555,0.323893708,0.482720539,0.400800595,0.426180076,0.355093738,0.519544993,0.462051183,0.564332132,0.512246635,0.454054885
37071,0.476390088,0.449122356,0.402152412,0.522987516,0.390064113,0.470078983,0.462144043,0.403226416,0.389530951,0.290581086,0.471792312,0.42337952,0.482462274,0.430131517,0.415871208,0.521986727,0.550829728
37073,0.476390088,0.349922501,0.552626196,0.481709067,0.47469438,0.475915301,0.360717655,0.506610454,0.397952641,0.391375847,0.483641913,0.272036136,0.501233137,0.449248638,0.532130635,0.512625418,0.484781268
37075,0.807125398,0.346516119,0.591491176,0.487221606,0.456201824,0.382997299,0.627893911,0.567151622,0.408762434,0.52256411,0.433603519,0.479042018,0.401895782,0.381998687,0.374902261,0.533886356,0.39727384
37077,0.476390088,0.379352672,0.387359795,0.440589837,0.459027996,0.545676551,0.356347434,0.32633482,0.488329597,0.321776077,0.513932036,0.376012051,0.554925679,0.450784287,0.552194356,0.418825957,0.477336566
37079,0.311858224,0.319639071,0.469703574,0.458600341,0.379461098,0.466576011,0.405762809,0.395962376,0.430823506,0.290581086,0.468902678,0.297174625,0.554925679,0.363877459,0.626180371,0.443163554,0.464379206
37081,0.641530679,0.564528422,0.491959041,0.569642285,0.457350908,0.583638986,0.490497325,0.358126484,0.561727582,0.42662998,0.526653388,0.420502449,0.588834438,0.508805926,0.334762136,0.589135074,0.543612212
37083,0.476390088,0.390595606,0.433250891,0.496975911,0.600865411,0.501730689,0.466673889,0.527452499,0.324789552,0.391375847,0.427939664,0.320020949,0.572051729,0.319648176,0.349264935,0.418546129,0.489915567
37085,0.476390088,0.397418409,0.404540812,0.48856553,0.416630869,0.446591627,0.413948903,0.418389538,0.424065786,0.391375847,0.512149342,0.362348832,0.501233137,0.490169129,0.568394871,0.51793554,0.456052009
37087,0.476390088,0.512469418,0.458209079,0.500841949,0.469330656,0.557191753,0.597466789,0.547507627,0.498291183,0.418386877,0.502896175,0.469503538,0.501233137,0.484810456,0.469272339,0.50446938,0.560947464
37089,0.476390088,0.529447584,0.497473775,0.541808524,0.452298374,0.550296871,0.527859786,0.46321687,0.546462722,0.418386877,0.470572233,0.454410221,0.443379043,0.468818347,0.492609107,0.489649791,0.563738496
37091,0.311858224,0.405098789,0.467715964,0.456399943,0.59340992,0.517394931,0.398460279,0.366596971,0.35494786,0.391375847,0.478449699,0.285701705,0.572051729,0.329458727,0.338377938,0.415235757,0.57645721
37093,0.641530679,0.264790106,0.416992061,0.448148789,0.428908665,0.397720974,0.331647487,0.376754625,0.4038863,0.449534444,0.539799069,0.36299211,0.422967629,0.437026867,0.576545798,0.525129847,0.395195407
37095,0.476390088,0.496822065,0.501790418,0.387369077,0.596065324,0.439175256,0.45055526,0.64440123,0.447831821,0.679643661,0.496003205,0.246420734,0.605295189,0.376469729,0.659988317,0.423649272,0.525055435
37097,0.641530679,0.564469812,0.487913513,0.515914342,0.347293813,0.550113762,0.43174169,0.433566709,0.485029279,0.290581086,0.559399896,0.43150081,0.501233137,0.539671856,0.385991864,0.556075799,0.460848328
37099,0.476390088,0.450679104,0.510839087,0.436394271,0.365306619,0.521431651,0.661429643,0.407911949,0.460451106,0.597904712,0.436989905,0.463524238,0.46319282,0.531554702,0.408358986,0.593478653,0.548688098
37101,0.476390088,0.470776264,0.470922169,0.541542226,0.371853733,0.488288765,0.411366365,0.339343977,0.44270852,0.306918414,0.516874734,0.348974263,0.572051729,0.497064451,0.597073371,0.546683225,0.476666795
37103,0.641530679,0.341611011,0.535948321,0.403321457,0.579812272,0.433538352,0.549527013,0.541583882,0.385873658,0.542497268,0.47408999,0.257487694,0.537432386,0.404105405,0.576545798,0.45134187,0.532069545
37105,0.641530679,0.505507557,0.455520029,0.515290857,0.475502949,0.513277684,0.4377057,0.516681709,0.444170278,0.306918414,0.570882057,0.384393103,0.482462274,0.437933837,0.544144166,0.499641212,0.575833088
37107,0.641530679,0.48841016,0.427659348,0.535501884,0.620404919,0.494277972,0.505862483,0.410973996,0.313218202,0.434551017,0.483542619,0.296155828,0.572051729,0.38878321,0.393419544,0.467519109,0.547931612
37109,0.476390088,0.487715806,0.494534677,0.474256573,0.248699633,0.528379112,0.475299555,0.413683881,0.467591009,0.306918414,0.536103599,0.43071089,0.519544993,0.472488898,0.504382214,0.542926819,0.567887276
37111,0.476390088,0.381657219,0.443105901,0.416263505,0.364319563,0.446052268,0.601166245,0.385436989,0.44983796,0.42662998,0.417411813,0.461063227,0.482462274,0.448274169,0.532130635,0.441549087,0.55406179
37113,0.476390088,0.510404954,0.510403983,0.447388916,0.492425306,0.556878369,0.608372343,0.300191854,0.550487136,0.370998718,0.459422258,0.465862232,0.443379043,0.452827931,0.242979819,0.486467009,0.628287113
37115,0.476390088,0.351309594,0.490579956,0.390147139,0.536036929,0.483943459,0.577616272,0.401708615,0.505352199,0.50076869,0.480112457,0.475363799,0.501233137,0.493023974,0.52416236,0.505996861,0.569154728
37117,0.476390088,0.460488578,0.443056488,0.483890646,0.597353829,0.519849263,0.497478942,0.505737177,0.364024029,0.527707227,0.499370834,0.267028298,0.519544993,0.399318433,0.4385807,0.48606254,0.556401216
37119,0.641530679,0.665337819,0.413910288,0.594768696,0.357327098,0.587220561,0.468434899,0.359416372,0.575905258,0.434551017,0.660683425,0.415010044,0.443379043,0.542018001,0.32395396,0.631211911,0.574109616
37121,0.476390088,0.49363352,0.523444927,0.363257906,0.546083109,0.499897123,0.580916957,0.459002934,0.386664592,0.370998718,0.458039343,0.470555583,0.482462274,0.492122768,0.473142628,0.484118814,0.60333749
37123,0.476390088,0.415014411,0.469514467,0.448927788,0.448203714,0.470197161,0.53057044,0.558792179,0.413780743,0.381462905,0.489310688,0.388860125,0.501233137,0.405986663,0.270774405,0.44326983,0.527187038
37125,0.641530679,0.555308354,0.470233731,0.491194692,0.493554469,0.604943836,0.524091455,0.470294862,0.561109967,0.381462905,0.490060611,0.375735231,0.482462274,0.454386177,0.446208939,0.483007065,0.527425119
37127,0.476390088,0.532376449,0.403421909,0.488093893,0.46269581,0.540991142,0.509513523,0.417813166,0.424542699,0.370998718,0.466347246,0.336327299,0.588834438,0.466543635,0.415871208,0.502609725,0.480209431
37129,0.641530679,0.62791875,0.44345024,0.593080908,0.4689081,0.634743983,0.518331161,0.458866962,0.567092928,0.48292907,0.536425733,0.233969262,0.605295189,0.547996373,0.295415404,0.589912803,0.507400636
37131,0.476390088,0.25499984,0.427553979,0.439249644,0.611545801,0.420065736,0.456599823,0.525524352,0.357272425,0.370998718,0.421763769,0.308408922,0.554925679,0.353661639,0.442391133,0.383916565,0.482031728
37133,0.807125398,0.401444208,0.553229695,0.468848197,0.732474408,0.486818196,0.430277888,0.179025084,0.497419643,0.652954994,0.479165538,0.243050578,0.572051729,0.598725078,0.617819552,0.5962247,0.50430328
37135,0.641530679,0.541529624,0.559862606,0.506475321,0.608079974,0.749758597,0.49993862,0.349820598,0.628748443,0.656049765,0.579976808,0.390607565,0.537432386,0.615944755,0.171798309,0.675719858,0.560499728
37137,0.476390088,0.431845625,0.580992527,0.501554923,0.497173808,0.504602736,0.518139018,0.492179906,0.477910399,0.494978523,0.465770996,0.246161775,0.588834438,0.475745477,0.488700364,0.420892287,0.536171225
37139,0.641530679,0.512588517,0.510637586,0.492164202,0.656907399,0.518260417,0.38697836,0.261522173,0.437033226,0.449534444,0.519310602,0.233971716,0.501233137,0.445317113,0.397143852,0.496475171,0.515819438
37141,0.476390088,0.394500296,0.491893262,0.385728951,0.4451095,0.491480027,0.462835364,0.354917352,0.528545638,0.335432251,0.468930169,0.27107372,0.588834438,0.463708796,0.496525641,0.483300332,0.493777836
37143,0.476390088,0.379033063,0.473537897,0.440551286,0.538712971,0.451050281,0.480470455,0.48767498,0.488031773,0.506414589,0.492685832,0.212473547,0.501233137,0.400210625,0.430981826,0.482474544,0.46850838
37145,0.476390088,0.437593509,0.397909327,0.431299628,0.432315005,0.48600594,0.473853156,0.267943915,0.446880608,0.35990643,0.484962493,0.39167761,0.554925679,0.470959361,0.560277825,0.507563882,0.49156206
37147,0.476390088,0.496666197,0.409091301,0.503571353,0.419730849,0.618253598,0.502283579,0.340244603,0.471396289,0.456642248,0.547256136,0.271377104,0.588834438,0.506855586,0.277783759,0.60676114,0.476832425
37149,0.641530679,0.523016458,0.566565741,0.487231605,0.406142442,0.53772276,0.5429597,0.539693286,0.593353111,0.391375847,0.512418004,0.448772194,0.501233137,0.523471656,0.605345329,0.48985749,0.604929105
37151,0.476390088,0.440322253,0.472896449,0.479588377,0.277036219,0.475619267,0.463880228,0.375457856,0.443102702,0.321776077,0.42709071,0.411174679,0.501233137,0.476496937,0.434777607,0.538493725,0.466536487
37153,0.476390088,0.40358324,0.400683396,0.498871728,0.502185389,0.454135178,0.462143789,0.378121678,0.308853411,0.306918414,0.506455442,0.373097038,0.443379043,0.329844663,0.298960482,0.433493137,0.503180011
37155,0.311858224,0.328980746,0.451191396,0.477221907,0.498714277,0.394132301,0.393299305,0.467653536,0.277832944,0.434551017,0.462176947,0.326371568,0.482462274,0.334625538,0.302511866,0.481050407,0.519625179
37157,0.476390088,0.43281363,0.432237669,0.46494273,0.498769439,0.453259472,0.525968584,0.458647484,0.425169639,0.35990643,0.36705259,0.41856154,0.537432386,0.429120001,0.528142447,0.498238598,0.522011966
37159,0.476390088,0.43414866,0.462185199,0.467531637,0.433370199,0.504454283,0.484951522,0.500589023,0.41315572,0.391375847,0.504304124,0.420633609,0.46319282,0.466459387,0.484799377,0.497274561,0.436761046
37161,0.311858224,0.425532735,0.396905565,0.475640998,0.430800252,0.490274688,0.531338954,0.486108224,0.374725491,0.400800595,0.412794194,0.4501689,0.501233137,0.386293379,0.430981826,0.456595407,0.573593183
37163,0.476390088,0.401074083,0.419282698,0.441224039,0.454156623,0.478232985,0.459143762,0.314379109,0.34729657,0.42662998,0.440385367,0.328714341,0.501233137,0.43558844,0.397143852,0.471998721,0.5761928
37165,0.476390088,0.389793473,0.466853839,0.465533185,0.520808119,0.50094069,0.436167847,0.508903791,0.316212539,0.409789573,0.41214846,0.35772921,0.422967629,0.30851163,0.274276012,0.42516552,0.444908197
37167,0.641530679,0.497970045,0.483871702,0.518823339,0.365037923,0.492317482,0.482700919,0.507875592,0.405495138,0.348090908,0.445348176,0.396567978,0.46319282,0.501860413,0.54816512,0.489268908,0.590675331
37169,0.476390088,0.373948312,0.512865696,0.43626712,0.291409212,0.427802116,0.494925875,0.456225366,0.445965618,0.321776077,0.407000874,0.438899828,0.501233137,0.467503095,0.621995467,0.528302552,0.452410364
37171,0.476390088,0.474172747,0.504639426,0.461480819,0.434125348,0.487724689,0.517712665,0.469938993,0.392876198,0.370998718,0.483464913,0.448620239,0.443379043,0.449277556,0.442391133,0.489077471,0.54616697
37173,0.476390088,0.477589077,0.478060687,0.398995351,0.5909478,0.407261037,0.654146822,0.610922159,0.312418447,0.370998718,0.443093623,0.476615214,0.380088658,0.491634518,0.442391133,0.504897933,0.37347266
37175,0.476390088,0.517226725,0.501597162,0.442977946,0.462631615,0.567256545,0.618161327,0.447132467,0.586789277,0.527707227,0.437636062,0.45473508,0.422967629,0.475190713,0.430981826,0.481483281,0.567543484
37177,0.311858224,0.377876523,0.519252555,0.49838549,0.539918989,0.370872683,0.426171728,,0.333997962,0.370998718,0.436850985,0.241696868,0.519544993,0.291858766,0.492609107,0.448805399,0.558010079
37179,0.641530679,0.542162936,0.509023429,0.519438047,0.119437652,0.536282294,0.294120812,0.263662713,0.541387097,0.306918414,0.591226639,0.39868974,0.482462274,0.568958185,0.473142628,0.58723795,0.464121529
37181,0.476390088,0.414406115,0.41098132,0.457049116,0.504906967,0.483912195,0.427239089,0.562498691,0.347951931,0.381462905,0.480311392,0.368202323,0.519544993,0.35919409,0.374902261,0.418190091,0.572273795
37183,0.641530679,0.635606479,0.440717738,0.588605582,0.56427829,0.640381853,0.459563623,0.318707415,0.655747979,0.42662998,0.632442833,0.365874745,0.572051729,0.62008305,0.465409643,0.639695777,0.556756815
37185,0.476390088,0.264242005,0.504145699,0.379102539,0.477789849,0.424781394,0.498861031,0.399693102,0.398247693,0.449534444,0.415236992,0.349982931,0.537432386,0.365038703,0.222383812,0.346479794,0.479079963
37187,0.476390088,0.400329807,0.504489555,0.452261551,0.580086621,0.518597879,0.452705174,0.490945842,0.38391162,0.470183978,0.4912752,0.238134219,0.519544993,0.263610286,0.382288436,0.437534488,0.577915741
37189,0.807125398,0.533759594,0.535326254,0.515684282,0.320713905,0.611875752,0.64444998,0.211904051,0.565891556,0.656049765,0.548836892,0.467553261,0.554925679,0.621559034,0.188519341,0.713900325,0.567650088
37191,0.641530679,0.459616082,0.448627333,0.50533082,0.59488704,0.516790197,0.497809853,0.367802455,0.416341891,0.409789573,0.53326893,0.331996316,0.554925679,0.453787477,0.504382214,0.503990424,0.467652806
37193,0.476390088,0.426747651,0.477812085,0.461484378,0.427124151,0.470471744,0.506997381,0.379935328,0.411705342,0.381462905,0.468846327,0.455192607,0.741607033,0.435360327,0.367543478,0.480862288,0.560980222
37195,0.476390088,0.475064766,0.375565316,0.54922492,0.466437995,0.523854112,0.470166206,0.450728261,0.418952371,0.418386877,0.541381144,0.328755153,0.255956298,0.395026646,0.430981826,0.499754493,0.490892628
37197,0.476390088,0.414874181,0.455956813,0.466797125,0.404109078,0.49379842,0.504271317,0.417447163,0.425068951,0.306918414,0.412636453,0.442160623,0.422967629,0.50202244,0.520190339,0.519989475,0.560882414
37199,0.476390088,0.430038336,0.497813737,0.410126942,0.551254823,0.478343853,0.5734903,0.432414408,0.455554153,0.517305213,0.498459104,0.47002901,0.501233137,0.461116709,0.576545798,0.468947083,0.56711604
38001,0.641530679,0.70290328,0.660776778,0.618117623,0.664752695,0.668486218,0.668671483,0.800633069,0.715621893,0.646659046,0.460386866,0.709866661,0.401895782,0.590083471,0.630374306,0.45139785,0.557947697
38003,0.476390088,0.649728061,0.697813338,0.578611053,0.634803632,0.635649675,0.711988698,0.525240008,0.696410442,0.649825068,0.535691536,0.668829193,0.652928825,0.657922933,0.393419544,0.523506041,0.458006892
38005,0.476390088,0.436013039,0.490134253,0.440172005,0.753234812,0.396164245,0.586640975,,0.396255033,0.698791962,0.394294414,0.649723984,0.683381924,0.31334352,0.338377938,0.493608943,0.480320353
38007,0.311858224,0.627315725,1,0.741722925,,0.639099049,0.601623179,,0.793137678,0.789464999,0.541562868,0.698819512,0.357455826,0.679341458,0.469272339,0.617046955,0.165996166
38009,0.641530679,0.746136981,0.699935559,0.518684799,0.680395801,0.531417995,0.709330673,0.747727181,0.559496519,0.668094836,0.399770665,0.645095136,0.621453202,0.585357734,0.342000321,0.512006833,0.469193115
38011,0.641530679,0.81235443,0.651714053,0.656608443,0.62318307,0.576816861,0.685538053,,0.652588245,0.773340887,0.586984783,0.715483844,0.401895782,0.693393589,0.446208939,0.491433921,0.478274645
38013,0.641530679,0.773789758,0.909721645,0.562035565,0.766455662,0.488201069,0.76276424,,0.64443647,0.716754467,0.405914267,0.658555754,0.501233137,0.744240947,0.382288436,0.609860328,0.609653142
38015,0.641530679,0.68394934,0.520381455,0.491668486,0.811847852,0.650497602,0.54954074,0.486261041,0.730268856,0.494978523,0.583688987,0.683075241,0.554925679,0.678499851,0.477020542,0.566158322,0.580530213
38017,0.641530679,0.681006294,0.550743098,0.566853403,0.498681975,0.68433151,0.600257769,0.422528235,0.689579435,0.556428376,0.596198001,0.664345918,0.712913036,0.710612387,0.371219459,0.657607561,0.505839121
38019,0.641530679,0.717306393,0.632662643,0.651765551,0.842788254,0.630082887,0.738384269,0.826816754,0.756536692,0.633613715,0.453905337,0.631113261,0.605295189,0.629365865,0.601204958,0.465150037,0.415660095
38021,0.476390088,0.673920385,0.593166463,0.549071198,0.730274116,0.588022871,0.626257004,0.661185714,0.690936773,0.747482695,0.539869417,0.687762096,0.621453202,0.61081205,0.374902261,0.450190089,0.515371881
38023,0.641530679,0.723007052,0.712691093,0.56081083,0.77116636,0.62631886,0.784561496,0.820857236,0.775760477,0.676800402,0.478595716,0.667371769,0.422967629,0.645823312,0.427193326,0.465523867,0.349965787
38025,0.476390088,0.596917692,0.720996262,0.422905325,0.553211742,0.431315615,0.695954706,0.73147064,0.636470192,0.656049765,0.3961155,0.681299664,0.46319282,0.625350949,0.516226349,0.531736165,0.617110278
38027,0.641530679,0.562816041,0.546552549,0.613857611,0.630083847,0.504408688,0.629962265,0.797701982,0.559540116,0.612774367,0.511992431,0.655096042,0.572051729,0.538264343,0.592950528,0.451940425,0.477712749
38029,0.476390088,0.653455106,0.706809866,0.625271515,0.67973606,0.627575381,0.603453812,0.73079363,0.594704495,0.745226718,0.500364082,0.693925426,0.572051729,0.540186392,0.393419544,0.416209777,0.535536134
38031,0.476390088,0.721815308,0.668102594,0.584719069,0.894925668,0.616572949,0.620112442,0.855431145,0.672462444,0.547230626,0.492868543,0.661352167,0.519544993,0.666028295,0.195246798,0.495895451,0.528486244
38033,0.476390088,0.732386352,0.674014905,0.556725168,0.647447799,0.40328013,0.688151057,,0.685665873,0.646659046,0.467569406,0.70328197,0.357455826,0.607517485,0.253357657,0.433853842,0.438617868
38035,0.641530679,0.592906295,0.609958576,0.524313957,0.609914954,0.650969545,0.573386426,,0.63358683,0.582124447,0.555621762,0.643123636,0.712913036,0.667612294,0.382288436,0.659245975,0.396781021
38037,0.476390088,0.607666544,0.788315465,0.473414346,0.717990603,0.464126325,0.617509112,,0.672133035,0.701426567,0.456140582,0.703850416,0.572051729,0.573371715,0.32395396,0.480520429,0.486116406
38039,0.476390088,0.65637636,0.588504785,0.526264808,0.659666504,0.527984803,0.682752431,,0.757389527,0.673928308,0.518950703,0.658019368,0.519544993,0.609554921,0.540131458,0.471875176,0.440662794
38041,0.476390088,0.743859283,0.672459843,0.604648732,0.802670212,0.450838675,0.681712534,0.791441627,0.686264324,0.649825068,0.445204851,0.703782411,0.46319282,0.605786665,0.430981826,0.453341776,0.546162263
38043,0.641530679,0.524926032,0.709932132,0.514653549,0.667386252,0.410394082,0.740006345,,0.705199351,0.673928308,0.575595805,0.677055947,0.519544993,0.602500261,0.382288436,0.608868403,0.486436568
38045,0.641530679,0.749837047,0.722020128,0.527305517,0.724142722,0.547601325,0.673662825,0.704298672,0.705913539,0.773340887,0.519297814,0.68179552,0.637325836,0.639666123,0.400875175,0.479057091,0.585737004
38047,0.476390088,0.646884954,0.758055892,0.492180652,0.690785935,0.474862783,0.541776434,0.936305593,0.72864151,0.823032831,0.497937904,0.685619433,0.554925679,0.658747145,0.488700364,0.360946315,0.492238416
38049,0.476390088,0.563529819,0.737448767,0.496027959,0.64882351,0.468319938,0.628241662,0.657652939,0.642689369,0.527707227,0.440308145,0.65533359,0.683381924,0.593215213,0.53612696,0.478290719,0.473921061
